-1, 1.00181
0, 0.999999
1, 0.999999
2, 0.999999
3, 0.999999
4, 0.999999
5, 0.999999
6, 0.999999
7, 0.999999
8, 0.999999
9, 0.999999
10, 0.999999
11, 0.999999
12, 0.999999
13, 0.999999
14, 0.999999
15, 0.999999
16, 0.999999
17, 0.999999
18, 0.999999
19, 0.999999
20, 0.999999
21, 0.999999
22, 0.999999
23, 0.999999
24, 0.999999
25, 0.999999
26, 0.999999
27, 0.999999
28, 0.999999
29, 0.999999
30, 0.999999
31, 0.999999
32, 0.999999
33, 0.999999
34, 0.999999
35, 0.999999
36, 0.999999
37, 0.999999
38, 0.999999
39, 0.999999
40, 0.999999
41, 0.999999
42, 0.999999
43, 0.999999
44, 0.999999
45, 0.999999
46, 0.999999
47, 0.999999
48, 0.999999
49, 0.999999
50, 0.999999
51, 0.999999
52, 0.999999
53, 0.999999
54, 0.999999
55, 0.999999
56, 0.999999
57, 0.999999
58, 0.999999
59, 0.999999
60, 0.999999
61, 0.999999
62, 0.999999
63, 0.999999
64, 0.999999
65, 0.999999
66, 0.999999
67, 0.999999
68, 0.999999
69, 0.999999
70, 0.999999
71, 0.999999
72, 0.999999
73, 0.999999
74, 0.999999
75, 0.999999
76, 0.999999
77, 0.999999
78, 0.999999
79, 0.999999
80, 0.999999
81, 0.999999
82, 0.999999
83, 0.999999
84, 0.999999
85, 0.999999
86, 0.999999
87, 0.999999
88, 0.999999
89, 0.999999
90, 0.999999
91, 0.999999
92, 0.999999
93, 0.999999
94, 0.999999
95, 0.999999
96, 0.999999
97, 0.999999
98, 0.999999
99, 0.999999
100, 0.999999
101, 0.999999
102, 0.999999
103, 0.999999
104, 0.999999
105, 0.999999
106, 0.999999
107, 0.999999
108, 0.999999
109, 0.999999
110, 0.999999
111, 0.999999
112, 0.999999
113, 0.999999
114, 0.999999
115, 0.999999
116, 0.999999
117, 0.999999
118, 0.999999
119, 0.999999
120, 0.999999
121, 0.999999
122, 0.999999
123, 0.999999
124, 0.999999
125, 0.999999
126, 0.999999
127, 0.999999
128, 0.999999
129, 0.999999
130, 0.999999
131, 0.999999
132, 0.999999
133, 0.999999
134, 0.999999
135, 0.999999
136, 0.999999
137, 0.999999
138, 0.999999
139, 0.999999
140, 0.999999
141, 0.999999
142, 0.999999
143, 0.999999
144, 0.999999
145, 0.999999
146, 0.999999
147, 0.999999
148, 0.999999
149, 0.999999
150, 0.999999
151, 0.999999
152, 0.999999
153, 0.999999
154, 0.999999
155, 0.999999
156, 0.999999
157, 0.999999
158, 0.999999
159, 0.999999
160, 0.999999
161, 0.999999
162, 0.999999
163, 0.999999
164, 0.999999
165, 0.999999
166, 0.999999
167, 0.999999
168, 0.999999
169, 0.999999
170, 0.999999
171, 0.999999
172, 0.999999
173, 0.999999
174, 0.999999
175, 0.999999
176, 0.999999
177, 0.999999
178, 0.999999
179, 0.999999
180, 0.999999
181, 0.999999
182, 0.999999
183, 0.999999
184, 0.999999
185, 0.999999
186, 0.999999
187, 0.999999
188, 0.999999
189, 0.999999
190, 0.999999
191, 0.999999
192, 0.999999
193, 0.999999
194, 0.999999
195, 0.999999
196, 0.999999
197, 0.999999
198, 0.999999
199, 0.999999
200, 0.999999
201, 0.999999
202, 0.999999
203, 0.999999
204, 0.999999
205, 0.999999
206, 0.999999
207, 0.999999
208, 0.999999
209, 0.999999
210, 0.999999
211, 0.999999
212, 0.999999
213, 0.999999
214, 0.999999
215, 0.999999
216, 0.999999
217, 0.999999
218, 0.999999
219, 0.999999
220, 0.999999
221, 0.999999
222, 0.999999
223, 0.999999
224, 0.999999
225, 0.999999
226, 0.999999
227, 0.999999
228, 0.999999
229, 0.999999
230, 0.999999
231, 0.999999
232, 0.999999
233, 0.999999
234, 0.999999
235, 0.999999
236, 0.999999
237, 0.999999
238, 0.999999
239, 0.999999
240, 0.999999
241, 0.999999
242, 0.999999
243, 0.999999
244, 0.999999
245, 0.999999
246, 0.999999
247, 0.999999
248, 0.999999
249, 0.999999
250, 0.999999
251, 0.999999
252, 0.999999
253, 0.999999
254, 0.999999
255, 0.999999
256, 0.999999
257, 0.999999
258, 0.999999
259, 0.999999
260, 0.999999
261, 0.999999
262, 0.999999
263, 0.999999
264, 0.999999
265, 0.999999
266, 0.999999
267, 0.999999
268, 0.999999
269, 0.999999
270, 0.999999
271, 0.999999
272, 0.999999
273, 0.999999
274, 0.999999
275, 0.999999
276, 0.999999
277, 0.999999
278, 0.999999
279, 0.999999
280, 0.999999
281, 0.999999
282, 0.999999
283, 0.999999
284, 0.999999
285, 0.999999
286, 0.999999
287, 0.999999
288, 0.999999
289, 0.999999
290, 0.999999
291, 0.999999
292, 0.999999
293, 0.999999
294, 0.999999
295, 0.999999
296, 0.999999
297, 0.999999
298, 0.999999
299, 0.999999
300, 0.999999
301, 0.999999
302, 0.999999
303, 0.999999
304, 0.999999
305, 0.999999
306, 0.999999
307, 0.999999
308, 0.999999
309, 0.999999
310, 0.999999
311, 0.999999
312, 0.999999
313, 0.999999
314, 0.999999
315, 0.999999
316, 0.999999
317, 0.999999
318, 0.999999
319, 0.999999
320, 0.999999
321, 0.999999
322, 0.999999
323, 0.999999
324, 0.999999
325, 0.999999
326, 0.999999
327, 0.999999
328, 0.999999
329, 0.999999
330, 0.999999
331, 0.999999
332, 0.999999
333, 0.999999
334, 0.999999
335, 0.999999
336, 0.999999
337, 0.999999
338, 0.999999
339, 0.999999
340, 0.999999
341, 0.999999
342, 0.999999
343, 0.999999
344, 0.999999
345, 0.999999
346, 0.999999
347, 0.999999
348, 0.999999
349, 0.999999
350, 0.999999
351, 0.999999
352, 0.999999
353, 0.999999
354, 0.999999
355, 0.999999
356, 0.999999
357, 0.999999
358, 0.999999
359, 0.999999
360, 0.999999
361, 0.999999
362, 0.999999
363, 0.999999
364, 0.999999
365, 0.999999
366, 0.999999
367, 0.999999
368, 0.999999
369, 0.999999
370, 0.999999
371, 0.999999
372, 0.999999
373, 0.999999
374, 0.999999
375, 0.999999
376, 0.999999
377, 0.999999
378, 0.999999
379, 0.999999
380, 0.999999
381, 0.999999
382, 0.999999
383, 0.999999
384, 0.999999
385, 0.999999
386, 0.999999
387, 0.999999
388, 0.999999
389, 0.999999
390, 0.999999
391, 0.999999
392, 0.999999
393, 0.999999
394, 0.999999
395, 0.999999
396, 0.999999
397, 0.999999
398, 0.999999
399, 0.999999
400, 0.999999
401, 0.999999
402, 0.999999
403, 0.999999
404, 0.999999
405, 0.999999
406, 0.999999
407, 0.999999
408, 0.999999
409, 0.999999
410, 0.999999
411, 0.999999
412, 0.999999
413, 0.999999
414, 0.999999
415, 0.999999
416, 0.999999
417, 0.999999
418, 0.999999
419, 0.999999
420, 0.999999
421, 0.999999
422, 0.999999
423, 0.999999
424, 0.999999
425, 0.999999
426, 0.999999
427, 0.999999
428, 0.999999
429, 0.999999
430, 0.999999
431, 0.999999
432, 0.999999
433, 0.999999
434, 0.999999
435, 0.999999
436, 0.999999
437, 0.999999
438, 0.999999
439, 0.999999
440, 0.999999
441, 0.999999
442, 0.999999
443, 0.999999
444, 0.999999
445, 0.999999
446, 0.999999
447, 0.999999
448, 0.999999
449, 0.999999
450, 0.999999
451, 0.999999
452, 0.999999
453, 0.999999
454, 0.999999
455, 0.999999
456, 0.999999
457, 0.999999
458, 0.999999
459, 0.999999
460, 0.999999
461, 0.999999
462, 0.999999
463, 0.999999
464, 0.999999
465, 0.999999
466, 0.999999
467, 0.999999
468, 0.999999
469, 0.999999
470, 0.999999
471, 0.999999
472, 0.999999
473, 0.999999
474, 0.999999
475, 0.999999
476, 0.999999
477, 0.999999
478, 0.999999
479, 0.999999
480, 0.999999
481, 0.999999
482, 0.999999
483, 0.999999
484, 0.999999
485, 0.999999
486, 0.999999
487, 0.999999
488, 0.999999
489, 0.999999
490, 0.999999
491, 0.999999
492, 0.999999
493, 0.999999
494, 0.999999
495, 0.999999
496, 0.999999
497, 0.999999
498, 0.999999
499, 0.999999
500, 0.999999
501, 0.999999
502, 0.999999
503, 0.999999
504, 0.999999
505, 0.999999
506, 0.999999
507, 0.999999
508, 0.999999
509, 0.999999
510, 0.999999
511, 0.999999
512, 0.999999
513, 0.999999
514, 0.999999
515, 0.999999
516, 0.999999
517, 0.999999
518, 0.999999
519, 0.999999
520, 0.999999
521, 0.999999
522, 0.999999
523, 0.999999
524, 0.999999
525, 0.999999
526, 0.999999
527, 0.999999
528, 0.999999
529, 0.999999
530, 0.999999
531, 0.999999
532, 0.999999
533, 0.999999
534, 0.999999
535, 0.999999
536, 0.999999
537, 0.999999
538, 0.999999
539, 0.999999
540, 0.999999
541, 0.999999
542, 0.999999
543, 0.999999
544, 0.999999
545, 0.999999
546, 0.999999
547, 0.999999
548, 0.999999
549, 0.999999
550, 0.999999
551, 0.999999
552, 0.999999
553, 0.999999
554, 0.999999
555, 0.999999
556, 0.999999
557, 0.999999
558, 0.999999
559, 0.999999
560, 0.999999
561, 0.999999
562, 0.999999
563, 0.999999
564, 0.999999
565, 0.999999
566, 0.999999
567, 0.999999
568, 0.999999
569, 0.999999
570, 0.999999
571, 0.999999
572, 0.999999
573, 0.999999
574, 0.999999
575, 0.999999
576, 0.999999
577, 0.999999
578, 0.999999
579, 0.999999
580, 0.999999
581, 0.999999
582, 0.999999
583, 0.999999
584, 0.999999
585, 0.999999
586, 0.999999
587, 0.999999
588, 0.999999
589, 0.999999
590, 0.999999
591, 0.999999
592, 0.999999
593, 0.999999
594, 0.999999
595, 0.999999
596, 0.999999
597, 0.999999
598, 0.999999
599, 0.999999
600, 0.999999
601, 0.999999
602, 0.999999
603, 0.999999
604, 0.999999
605, 0.999999
606, 0.999999
607, 0.999999
608, 0.999999
609, 0.999999
610, 0.999999
611, 0.999999
612, 0.999999
613, 0.999999
614, 0.999999
615, 0.999999
616, 0.999999
617, 0.999999
618, 0.999999
619, 0.999999
620, 0.999999
621, 0.999999
622, 0.999999
623, 0.999999
624, 0.999999
625, 0.999999
626, 0.999999
627, 0.999999
628, 0.999999
629, 0.999999
630, 0.999999
631, 0.999999
632, 0.999999
633, 0.999999
634, 0.999999
635, 0.999999
636, 0.999999
637, 0.999999
638, 0.999999
639, 0.999999
640, 0.999999
641, 0.999999
642, 0.999999
643, 0.999999
644, 0.999999
645, 0.999999
646, 0.999999
647, 0.999999
648, 0.999999
649, 0.999999
650, 0.999999
651, 0.999999
652, 0.999999
653, 0.999999
654, 0.999999
655, 0.999999
656, 0.999999
657, 0.999999
658, 0.999999
659, 0.999999
660, 0.999999
661, 0.999999
662, 0.999999
663, 0.999999
664, 0.999999
665, 0.999999
666, 0.999999
667, 0.999999
668, 0.999999
669, 0.999999
670, 0.999999
671, 0.999999
672, 0.999999
673, 0.999999
674, 0.999999
675, 0.999999
676, 0.999999
677, 0.999999
678, 0.999999
679, 0.999999
680, 0.999999
681, 0.999999
682, 0.999999
683, 0.999999
684, 0.999999
685, 0.999999
686, 0.999999
687, 0.999999
688, 0.999999
689, 0.999999
690, 0.999999
691, 0.999999
692, 0.999999
693, 0.999999
694, 0.999999
695, 0.999999
696, 0.999999
697, 0.999999
698, 0.999999
699, 0.999999
700, 0.999999
701, 0.999999
702, 0.999999
703, 0.999999
704, 0.999999
705, 0.999999
706, 0.999999
707, 0.999999
708, 0.999999
709, 0.999999
710, 0.999999
711, 0.999999
712, 0.999999
713, 0.999999
714, 0.999999
715, 0.999999
716, 0.999999
717, 0.999999
718, 0.999999
719, 0.999999
720, 0.999999
721, 0.999999
722, 0.999999
723, 0.999999
724, 0.999999
725, 0.999999
726, 0.999999
727, 0.999999
728, 0.999999
729, 0.999999
730, 0.999999
731, 0.999999
732, 0.999999
733, 0.999999
734, 0.999999
735, 0.999999
736, 0.999999
737, 0.999999
738, 0.999999
739, 0.999999
740, 0.999999
741, 0.999999
742, 0.999999
743, 0.999999
744, 0.999999
745, 0.999999
746, 0.999999
747, 0.999999
748, 0.999999
749, 0.999999
750, 0.999999
751, 0.999999
752, 0.999999
753, 0.999999
754, 0.999999
755, 0.999999
756, 0.999999
757, 0.999999
758, 0.999999
759, 0.999999
760, 0.999999
761, 0.999999
762, 0.999999
763, 0.999999
764, 0.999999
765, 0.999999
766, 0.999999
767, 0.999999
768, 0.999999
769, 0.999999
770, 0.999999
771, 0.999999
772, 0.999999
773, 0.999999
774, 0.999999
775, 0.999999
776, 0.999999
777, 0.999999
778, 0.999999
779, 0.999999
780, 0.999999
781, 0.999999
782, 0.999999
783, 0.999999
784, 0.999999
785, 0.999999
786, 0.999999
787, 0.999999
788, 0.999999
789, 0.999999
790, 0.999999
791, 0.999999
792, 0.999999
793, 0.999999
794, 0.999999
795, 0.999999
796, 0.999999
797, 0.999999
798, 0.999999
799, 0.999999
800, 0.999999
801, 0.999999
802, 0.999999
803, 0.999999
804, 0.999999
805, 0.999999
806, 0.999999
807, 0.999999
808, 0.999999
809, 0.999999
810, 0.999999
811, 0.999999
812, 0.999999
813, 0.999999
814, 0.999999
815, 0.999999
816, 0.999999
817, 0.999999
818, 0.999999
819, 0.999999
820, 0.999999
821, 0.999999
822, 0.999999
823, 0.999999
824, 0.999999
825, 0.999999
826, 0.999999
827, 0.999999
828, 0.999999
829, 0.999999
830, 0.999999
831, 0.999999
832, 0.999999
833, 0.999999
834, 0.999999
835, 0.999999
836, 0.999999
837, 0.999999
838, 0.999999
839, 0.999999
840, 0.999999
841, 0.999999
842, 0.999999
843, 0.999999
844, 0.999999
845, 0.999999
846, 0.999999
847, 0.999999
848, 0.999999
849, 0.999999
850, 0.999999
851, 0.999999
852, 0.999999
853, 0.999999
854, 0.999999
855, 0.999999
856, 0.999999
857, 0.999999
858, 0.999999
859, 0.999999
860, 0.999999
861, 0.999999
862, 0.999999
863, 0.999999
864, 0.999999
865, 0.999999
866, 0.999999
867, 0.999999
868, 0.999999
869, 0.999999
870, 0.999999
871, 0.999999
872, 0.999999
873, 0.999999
874, 0.999999
875, 0.999999
876, 0.999999
877, 0.999999
878, 0.999999
879, 0.999999
880, 0.999999
881, 0.999999
882, 0.999999
883, 0.999999
884, 0.999999
885, 0.999999
886, 0.999999
887, 0.999999
888, 0.999999
889, 0.999999
890, 0.999999
891, 0.999999
892, 0.999999
893, 0.999999
894, 0.999999
895, 0.999999
896, 0.999999
897, 0.999999
898, 0.999999
899, 0.999999
900, 0.999999
901, 0.999999
902, 0.999999
903, 0.999999
904, 0.999999
905, 0.999999
906, 0.999999
907, 0.999999
908, 0.999999
909, 0.999999
910, 0.999999
911, 0.999999
912, 0.999999
913, 0.999999
914, 0.999999
915, 0.999999
916, 0.999999
917, 0.999999
918, 0.999999
919, 0.999999
920, 0.999999
921, 0.999999
922, 0.999999
923, 0.999999
924, 0.999999
925, 0.999999
926, 0.999999
927, 0.999999
928, 0.999999
929, 0.999999
930, 0.999999
931, 0.999999
932, 0.999999
933, 0.999999
934, 0.999999
935, 0.999999
936, 0.999999
937, 0.999999
938, 0.999999
939, 0.999999
940, 0.999999
941, 0.999999
942, 0.999999
