-0.872715, -0.487372
-1.03719, -0.102001
-0.381679, 0.0454847
0, 0
0.602278, -0.0807758
4.34399, -0.264224
8.72318, -0.322612
18.3887, -0.370979
29.3285, -0.394394

-0.531531, -0.845223
-0.879608, -1.08896
-0.579529, -0.122745
0, 0
0.785918, -0.0683234
4.67124, -0.403697
9.0602, -0.518983
18.7288, -0.614725
29.6692, -0.661093

-0.059675, -0.995124
0.260185, -1.24073
-0.616652, -0.533278
0, 0
1.00871, 0.0980954
5.12001, -0.335998
9.52516, -0.507497
19.1989, -0.650532
30.1404, -0.719845

0.426824, -0.899145
0.527575, -0.501271
-0.291283, -0.986246
0, 0
1.17181, 0.434304
5.57433, -0.023579
10.002, -0.250272
19.683, -0.440473
30.6259, -0.532724

0.807294, -0.580016
0.379781, -0.577985
0.376758, -1.16165
0, 0
1.17693, 0.900651
5.91358, 0.51045
10.3702, 0.229917
20.0604, -0.00728297
31.0051, -0.122457

0.986615, -0.116439
1.0835, -0.515307
1.11248, -0.82962
0, 0
0.955071, 1.4079
6.0427, 1.18701
10.5344, 0.854325
20.2359, 0.570334
31.1828, 0.432251

0.919728, 0.376183
1.24197, 0.618618
1.52373, -0.0242651
0, 0
0.489231, 1.8373
5.91674, 1.89033
10.4497, 1.5075
20.1646, 1.17697
31.1141, 1.016

0.623461, 0.775026
0.277747, 1.02206
1.33008, 0.936373
0, 0
-0.175704, 2.07018
5.55261, 2.4972
10.1329, 2.06658
19.8632, 1.6898
30.8157, 1.50596

0.172093, 0.981187
0.00391747, 0.597382
0.542174, 1.60402
0, 0
-0.939385, 2.01907
5.02473, 2.90837
9.65832, 2.43261
19.406, 2.00991
30.3619, 1.80323

-0.321982, 0.944414
0.0782074, 0.924413
-0.518621, 1.64113
0, 0
-1.66723, 1.65168
4.44561, 3.07321
9.13832, 2.5553
18.9054, 2.08705
29.8651, 1.85756

-0.736793, 0.674861
-0.868412, 1.07162
-1.37741, 1.01106
0, 0
-2.22058, 1.00145
3.93737, 3.00153
8.69488, 2.44474
18.4834, 1.93136
29.4473, 1.67909

-0.970778, 0.239589
-1.33785, 0.0243929
-1.65521, 0.00533994
0, 0
-2.48796, 0.162362
3.60175, 2.76005
8.42958, 2.16796
18.2415, 1.60991
29.21, 1.33489

-0.966976, -0.254396
-0.66966, -0.527857
-1.26761, -0.912781
0, 0
-2.41003, -0.729968
3.49588, 2.45542
8.39939, 1.83192
18.2367, 1.22969
29.2103, 0.931961

-0.726305, -0.686042
-0.591962, -0.299289
-0.45547, -1.35785
0, 0
-1.99299, -1.52627
3.61903, 2.20836
8.60341, 1.55763
18.4681, 0.91176
29.4471, 0.59136

-0.307354, -0.949195
-0.733297, -0.913077
0.366459, -1.21613
0, 0
-1.30803, -2.09463
3.91283, 2.12471
8.98304, 1.45119
18.8772, 0.762258
29.862, 0.419235

0.187269, -0.978342
0.249759, -1.38507
0.845222, -0.674415
0, 0
-0.476727, -2.3481
4.27488, 2.26966
9.4357, 1.57807
19.3612, 0.846698
30.3522, 0.481098

0.635416, -0.765217
0.977435, -0.552723
0.868532, -0.0794076
0, 0
0.354894, -2.26279
4.58327, 2.65117
9.83925, 1.9465
19.798, 1.17334
30.7956, 0.785212

0.925474, -0.361829
0.601322, -0.0880966
0.588745, 0.27885
0, 0
1.04815, -1.88199
4.72663, 3.21693
10.0821, 2.50442
20.0761, 1.69017
31.0807, 1.27957

0.984719, 0.131762
0.784972, -0.237684
0.288338, 0.327653
0, 0
1.502, -1.30449
4.63249, 3.8666
10.0915, 3.15172
20.1227, 2.29712
31.1347, 1.86411

0.798245, 0.592487
1.1951, 0.536587
0.177289, 0.221244
0, 0
1.67401, -0.659496
4.28623, 4.47684
9.85262, 3.76529
19.9229, 2.87112
30.9427, 2.41575

