0.0165925, 0
0, 0
1, 0

0.0285942, 0.00356944
0, 0
0.999999, 0.00133351

0.0382722, 0.0068837
0, 0
0.999996, 0.00266436

0.0467703, 0.0099921
0, 0
0.999992, 0.0039952

0.0545066, 0.0129397
0, 0
0.999986, 0.00532604

0.0616945, 0.015758
0, 0
0.999978, 0.00665686

0.0684613, 0.018469
0, 0
0.999968, 0.00798768

0.0748906, 0.0210893
0, 0
0.999957, 0.00931848

0.0810407, 0.023631
0, 0
0.999943, 0.0106493

0.0869545, 0.0261039
0, 0
0.999928, 0.01198

0.0926647, 0.0285158
0, 0
0.999911, 0.0133108

0.0981968, 0.0308729
0, 0
0.999893, 0.0146415

0.103571, 0.0331804
0, 0
0.999872, 0.0159722

0.108805, 0.0354429
0, 0
0.99985, 0.0173028

0.113911, 0.0376639
0, 0
0.999826, 0.0186335

0.118902, 0.0398468
0, 0
0.999801, 0.0199641

0.123788, 0.0419944
0, 0
0.999773, 0.0212947

0.128576, 0.0441091
0, 0
0.999744, 0.0226252

0.133275, 0.0461931
0, 0
0.999713, 0.0239557

0.137891, 0.0482482
0, 0
0.99968, 0.0252861

0.14243, 0.0502764
0, 0
0.999646, 0.0266165

0.146896, 0.052279
0, 0
0.999609, 0.0279469

0.151295, 0.0542576
0, 0
0.999571, 0.0292772

0.15563, 0.0562133
0, 0
0.999532, 0.0306074

0.159905, 0.0581473
0, 0
0.99949, 0.0319376

0.164123, 0.0600606
0, 0
0.999446, 0.0332678

0.168288, 0.0619543
0, 0
0.999401, 0.0345979

0.172402, 0.0638292
0, 0
0.999354, 0.0359279

0.176466, 0.065686
0, 0
0.999306, 0.0372578

0.180486, 0.0675258
0, 0
0.999255, 0.0385877

0.18446, 0.0693489
0, 0
0.999203, 0.0399176

0.188393, 0.0711563
0, 0
0.999149, 0.0412473

0.192285, 0.0729484
0, 0
0.999093, 0.042577

0.196139, 0.0747259
0, 0
0.999036, 0.0439066

0.199956, 0.0764892
0, 0
0.998976, 0.0452361

0.203737, 0.0782389
0, 0
0.998915, 0.0465656

0.207484, 0.0799753
0, 0
0.998852, 0.0478949

0.211198, 0.0816991
0, 0
0.998788, 0.0492242

0.21488, 0.0834107
0, 0
0.998721, 0.0505534

0.218532, 0.0851102
0, 0
0.998653, 0.0518825

0.222154, 0.0867983
0, 0
0.998583, 0.0532115

0.225747, 0.0884751
0, 0
0.998512, 0.0545404

0.229313, 0.0901411
0, 0
0.998438, 0.0558693

0.232852, 0.0917966
0, 0
0.998363, 0.057198

0.236365, 0.0934417
0, 0
0.998286, 0.0585266

0.239853, 0.0950771
0, 0
0.998207, 0.0598551

0.243317, 0.096703
0, 0
0.998127, 0.0611835

0.246757, 0.0983191
0, 0
0.998044, 0.0625118

0.250174, 0.0999259
0, 0
0.99796, 0.06384

0.253569, 0.101525
0, 0
0.997874, 0.0651681

0.256941, 0.103113
0, 0
0.997787, 0.0664961

0.260294, 0.104695
0, 0
0.997697, 0.0678239

0.263624, 0.106267
0, 0
0.997606, 0.0691516

0.266936, 0.107832
0, 0
0.997513, 0.0704792

0.270227, 0.109388
0, 0
0.997419, 0.0718067

0.273499, 0.110937
0, 0
0.997322, 0.0731341

0.276754, 0.112479
0, 0
0.997224, 0.0744613

0.27999, 0.114013
0, 0
0.997124, 0.0757884

0.283208, 0.115539
0, 0
0.997022, 0.0771153

0.286409, 0.117059
0, 0
0.996919, 0.0784421

0.289594, 0.118572
0, 0
0.996813, 0.0797688

0.292762, 0.120078
0, 0
0.996706, 0.0810954

0.295913, 0.121577
0, 0
0.996598, 0.0824217

0.299048, 0.12307
0, 0
0.996487, 0.083748

0.302169, 0.124556
0, 0
0.996375, 0.0850741

0.305274, 0.126037
0, 0
0.996261, 0.0864001

0.308364, 0.127511
0, 0
0.996145, 0.0877258

0.311441, 0.128979
0, 0
0.996027, 0.0890515

0.314503, 0.130441
0, 0
0.995908, 0.090377

0.317551, 0.131898
0, 0
0.995786, 0.0917023

0.320585, 0.133349
0, 0
0.995664, 0.0930275

0.323606, 0.134794
0, 0
0.995539, 0.0943525

0.326614, 0.136234
0, 0
0.995412, 0.0956773

0.32961, 0.137668
0, 0
0.995284, 0.0970019

0.332593, 0.139097
0, 0
0.995154, 0.0983264

0.335563, 0.140522
0, 0
0.995022, 0.0996507

0.338522, 0.14194
0, 0
0.994889, 0.100975

0.341468, 0.143355
0, 0
0.994754, 0.102299

0.344402, 0.144763
0, 0
0.994617, 0.103623

0.347324, 0.146168
0, 0
0.994478, 0.104946

0.350236, 0.147566
0, 0
0.994337, 0.10627

0.353137, 0.148962
0, 0
0.994195, 0.107593

0.356028, 0.150351
0, 0
0.994051, 0.108916

0.358906, 0.151736
0, 0
0.993905, 0.110239

0.361774, 0.153117
0, 0
0.993758, 0.111561

0.364633, 0.154493
0, 0
0.993608, 0.112884

0.367482, 0.155867
0, 0
0.993457, 0.114206

0.370318, 0.157233
0, 0
0.993304, 0.115528

0.373145, 0.158597
0, 0
0.99315, 0.11685

0.375965, 0.159957
0, 0
0.992993, 0.118172

0.378774, 0.161311
0, 0
0.992835, 0.119493

0.381571, 0.162664
0, 0
0.992675, 0.120814

0.384363, 0.16401
0, 0
0.992513, 0.122135

0.387143, 0.165354
0, 0
0.99235, 0.123456

0.389913, 0.166694
0, 0
0.992185, 0.124776

0.392679, 0.168029
0, 0
0.992018, 0.126097

0.395432, 0.16936
0, 0
0.991849, 0.127417

0.398176, 0.17069
0, 0
0.991679, 0.128737

0.400916, 0.172014
0, 0
0.991507, 0.130057

0.403642, 0.173333
0, 0
0.991333, 0.131376

0.406364, 0.174652
0, 0
0.991157, 0.132695

0.409075, 0.175966
0, 0
0.990979, 0.134014

0.41178, 0.177275
0, 0
0.9908, 0.135333

0.414477, 0.178583
0, 0
0.990619, 0.136651

0.417163, 0.179887
0, 0
0.990436, 0.13797

0.419847, 0.181187
0, 0
0.990252, 0.139288

0.422518, 0.182482
0, 0
0.990066, 0.140605

0.425185, 0.183776
0, 0
0.989878, 0.141923

0.427841, 0.185068
0, 0
0.989688, 0.14324

0.430493, 0.186354
0, 0
0.989496, 0.144557

0.433137, 0.187636
0, 0
0.989303, 0.145874

0.435774, 0.188917
0, 0
0.989108, 0.14719

0.438402, 0.190197
0, 0
0.988911, 0.148506

0.441025, 0.191472
0, 0
0.988713, 0.149822

0.443641, 0.192742
0, 0
0.988513, 0.151138

0.44625, 0.19401
0, 0
0.988311, 0.152454

0.448852, 0.195276
0, 0
0.988107, 0.153769

0.451447, 0.196541
0, 0
0.987901, 0.155084

0.454036, 0.1978
0, 0
0.987694, 0.156398

0.45662, 0.199056
0, 0
0.987485, 0.157713

0.459195, 0.200309
0, 0
0.987274, 0.159027

0.46177, 0.201563
0, 0
0.987062, 0.16034

0.464342, 0.202817
0, 0
0.986848, 0.161654

0.466889, 0.20406
0, 0
0.986632, 0.162967

0.469437, 0.205299
0, 0
0.986414, 0.16428

0.471985, 0.206539
0, 0
0.986194, 0.165593

0.474532, 0.20778
0, 0
0.985973, 0.166905

0.477065, 0.209016
0, 0
0.98575, 0.168217

0.479584, 0.210248
0, 0
0.985525, 0.169529

0.482104, 0.211478
0, 0
0.985299, 0.17084

0.484625, 0.212705
0, 0
0.985071, 0.172151

0.487145, 0.213932
0, 0
0.984841, 0.173462

0.489646, 0.215152
0, 0
0.984609, 0.174773

0.492139, 0.21637
0, 0
0.984375, 0.176083

0.49463, 0.217589
0, 0
0.98414, 0.177393

0.497122, 0.218809
0, 0
0.983903, 0.178702

0.499615, 0.220024
0, 0
0.983665, 0.180012

0.502091, 0.221231
0, 0
0.983424, 0.181321

0.504557, 0.222434
0, 0
0.983182, 0.182629

0.507022, 0.223638
0, 0
0.982938, 0.183938

0.509487, 0.224844
0, 0
0.982692, 0.185245

0.511952, 0.22605
0, 0
0.982445, 0.186553

0.514407, 0.227253
0, 0
0.982196, 0.18786

0.516845, 0.228448
0, 0
0.981945, 0.189167

0.519284, 0.229637
0, 0
0.981692, 0.190474

0.521723, 0.230827
0, 0
0.981438, 0.19178

0.524162, 0.232018
0, 0
0.981182, 0.193086

0.5266, 0.23321
0, 0
0.980924, 0.194392

0.529019, 0.234395
0, 0
0.980664, 0.195697

0.531429, 0.235576
0, 0
0.980403, 0.197002

0.533839, 0.236759
0, 0
0.98014, 0.198307

0.536249, 0.237942
0, 0
0.979875, 0.199611

0.53866, 0.23912
0, 0
0.979609, 0.200915

0.541072, 0.240297
0, 0
0.97934, 0.202219

0.543464, 0.241466
0, 0
0.97907, 0.203522

0.545848, 0.242633
0, 0
0.978799, 0.204825

0.548232, 0.2438
0, 0
0.978525, 0.206127

0.550616, 0.244968
0, 0
0.97825, 0.207429

0.552999, 0.246137
0, 0
0.977973, 0.208731

0.555381, 0.247306
0, 0
0.977695, 0.210032

0.557753, 0.248472
0, 0
0.977414, 0.211333

0.560108, 0.24963
0, 0
0.977132, 0.212634

0.562466, 0.250782
0, 0
0.976848, 0.213934

0.564824, 0.251934
0, 0
0.976563, 0.215234

0.567181, 0.253087
0, 0
0.976275, 0.216533

0.569538, 0.25424
0, 0
0.975986, 0.217832

0.571895, 0.255394
0, 0
0.975695, 0.219131

0.574232, 0.256541
0, 0
0.975403, 0.220429

0.576561, 0.257684
0, 0
0.975109, 0.221727

0.57889, 0.258829
0, 0
0.974813, 0.223025

0.581218, 0.259974
0, 0
0.974515, 0.224322

0.583546, 0.261119
0, 0
0.974216, 0.225619

0.585873, 0.262266
0, 0
0.973915, 0.226915

0.588205, 0.263404
0, 0
0.973612, 0.228211

0.59052, 0.264536
0, 0
0.973307, 0.229506

0.592823, 0.265663
0, 0
0.973001, 0.230802

0.595126, 0.266791
0, 0
0.972693, 0.232096

0.597429, 0.26792
0, 0
0.972383, 0.233391

0.599731, 0.269049
0, 0
0.972072, 0.234684

0.602034, 0.270179
0, 0
0.971758, 0.235978

0.604336, 0.271309
0, 0
0.971443, 0.237271

0.606637, 0.27244
0, 0
0.971127, 0.238564

0.608911, 0.27356
0, 0
0.970809, 0.239856

0.611185, 0.27468
0, 0
0.970488, 0.241148

0.613459, 0.275801
0, 0
0.970167, 0.242439

0.615733, 0.276921
0, 0
0.969843, 0.24373

0.61801, 0.278034
0, 0
0.969518, 0.24502

0.620287, 0.279147
0, 0
0.969191, 0.24631

0.622563, 0.280261
0, 0
0.968862, 0.2476

0.62484, 0.281375
0, 0
0.968532, 0.248889

0.627092, 0.282479
0, 0
0.9682, 0.250178

0.629341, 0.283583
0, 0
0.967866, 0.251466

0.631589, 0.284686
0, 0
0.96753, 0.252754

0.633837, 0.285791
0, 0
0.967193, 0.254042

0.636085, 0.286895
0, 0
0.966854, 0.255329

0.638333, 0.288001
0, 0
0.966514, 0.256615

0.64058, 0.289107
0, 0
0.966171, 0.257901

0.642828, 0.290213
0, 0
0.965827, 0.259187

0.64507, 0.291318
0, 0
0.965481, 0.260472

0.647289, 0.292413
0, 0
0.965134, 0.261757

0.649509, 0.293508
0, 0
0.964785, 0.263041

0.651733, 0.294594
0, 0
0.964434, 0.264325

0.653956, 0.295681
0, 0
0.964081, 0.265608

0.656179, 0.296769
0, 0
0.963727, 0.266891

0.658401, 0.297857
0, 0
0.963371, 0.268173

0.660624, 0.298945
0, 0
0.963013, 0.269455

0.662846, 0.300034
0, 0
0.962654, 0.270736

0.665068, 0.301124
0, 0
0.962292, 0.272017

0.667269, 0.302204
0, 0
0.96193, 0.273298

0.669463, 0.303282
0, 0
0.961565, 0.274577

0.671657, 0.30436
0, 0
0.961199, 0.275857

0.673851, 0.305439
0, 0
0.960831, 0.277136

0.676045, 0.306519
0, 0
0.960461, 0.278414

0.678239, 0.307598
0, 0
0.96009, 0.279692

0.680432, 0.308679
0, 0
0.959717, 0.28097

0.682625, 0.30976
0, 0
0.959342, 0.282247

0.684818, 0.310841
0, 0
0.958965, 0.283523

0.687011, 0.311923
0, 0
0.958587, 0.284799

0.689191, 0.312987
0, 0
0.958207, 0.286075

0.691361, 0.314047
0, 0
0.957826, 0.28735

0.693531, 0.315107
0, 0
0.957442, 0.288624

0.6957, 0.316168
0, 0
0.957057, 0.289898

0.697869, 0.317229
0, 0
0.956671, 0.291172

0.700039, 0.318291
0, 0
0.956282, 0.292445

0.702208, 0.319353
0, 0
0.955892, 0.293717

0.704376, 0.320415
0, 0
0.955501, 0.294989

0.706545, 0.321478
0, 0
0.955107, 0.29626

0.708713, 0.322541
0, 0
0.954712, 0.297531

0.710881, 0.323604
0, 0
0.954315, 0.298801

0.713037, 0.324662
0, 0
0.953917, 0.300071

0.715178, 0.325714
0, 0
0.953517, 0.30134

0.717318, 0.326767
0, 0
0.953115, 0.302609

0.719458, 0.327819
0, 0
0.952711, 0.303877

0.721599, 0.328872
0, 0
0.952306, 0.305145

0.723739, 0.329926
0, 0
0.951899, 0.306412

0.725878, 0.33098
0, 0
